3,0.015842273053828442
93,0.015723753150190575
17,0.01568739745994429
65,0.015163745574762182
39,0.014685859881742494
55,0.014446069853165657
28,0.014428743281620776
22,0.014192101970790865
32,0.014166836362771046
27,0.014055610520544212
18,0.014007488181956232
5,0.013991098798634994
8,0.013942254435671616
57,0.013775697988705413
43,0.013763496361169936
9,0.013734035684945994
48,0.013709381999448874
97,0.01365849293462127
14,0.013641942582917265
6,0.013614904994521677
49,0.013543153101045643
7,0.013521569258163965
36,0.013506336163325677
74,0.013480085179711884
69,0.013436625751663274
62,0.013320767853155255
77,0.013279948493241413
85,0.013278516972814923
90,0.013152858847782811
41,0.013080266895917339
75,0.013027565071663505
38,0.013006847686637504
37,0.012984411347358732
64,0.012933443722725153
98,0.012752577723543497
47,0.01273228068520264
20,0.012584934907043021
58,0.012584462499489645
84,0.012561785472134369
70,0.01229721403082509
51,0.012207236072040262
50,0.012153652185915477
72,0.012011495321307953
68,0.012008756114768813
30,0.011894470552775703
96,0.01153681325629407
29,0.011408142755765793
87,0.011253134979696024
35,0.011077897884231691
66,0.010983196707074695
71,0.010926501799616415
83,0.010891864401311643
89,0.0108479050871383
73,0.01083336888063173
99,0.010530103853695414
1,0.010522715259277447
80,0.010106920826805137
59,0.010102973336263735
23,0.009755617254848664
54,0.009607538889589411
79,0.009379341323011096
15,0.009358133065109967
4,0.00927327043338243
11,0.00920355067692016
34,0.009118976776330638
40,0.008906902713079236
52,0.008725623347133043
25,0.0085778319257941
60,0.008428631937626274
26,0.008304839241858788
31,0.008209487855539854
19,0.007975815448754179
42,0.007709030901713502
56,0.007434404415222754
86,0.007422937972501797
21,0.006993768855201686
13,0.00695211224343259
95,0.00679999362047963
53,0.006678311903463333
78,0.006173707858274829
10,0.005690866587302241
61,0.005584779923772915
67,0.005560452227400816
45,0.005528504207384823
46,0.00462504436983945
81,0.00433405542060738
2,0.004137700827551324
44,0.0040071045933574145
76,0.0037021786777498393
91,0.0035252197107657293
0,0.0034112100666564144
92,0.003320325493808874
16,0.0029184488661112146
63,0.002767947920540655
82,0.0022209223866173898
88,0.0020170848513512037
12,0.001963874269755303
94,0.0019274464959096564
33,0.0016578669190886954
24,0.0015151515151515152
